target_variant,model_type,listing_id,make,model,brand,price_eur,mileage_km,age_years,power_hp,fuel_type,listing_country,price_label,top_price,top_price_plus_good_price,threshold_used,probability_positive_label,predicted_positive_label,review_rank
top_price_plus_good_price,HistGradientBoosting,745,audi,a3,audi,3499,240139.0,18.0,170.0,diesel,germany,good-price,0,1,0.4,0.915206968732809,1,200
top_price_plus_good_price,HistGradientBoosting,656,audi,a3,audi,8500,181400.0,9.0,125.0,petrol,germany,good-price,0,1,0.4,0.9151388490909046,1,201
top_price_plus_good_price,HistGradientBoosting,3348,audi,a3,audi,22860,56500.0,2.0,116.0,diesel,germany,good-price,0,1,0.4,0.9147795746283296,1,202
top_price_plus_good_price,HistGradientBoosting,79,audi,a3,audi,29480,25000.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9141668035448519,1,203
top_price_plus_good_price,HistGradientBoosting,1468,audi,a3,audi,29480,25000.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9141668035448519,1,204
top_price_plus_good_price,HistGradientBoosting,2754,audi,a3,audi,29330,23992.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9141668035448519,1,205
top_price_plus_good_price,HistGradientBoosting,3095,audi,a3,audi,29440,25339.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9141668035448519,1,206
top_price_plus_good_price,HistGradientBoosting,23,audi,a3,audi,19890,65442.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.9140023411503698,1,207
top_price_plus_good_price,HistGradientBoosting,466,audi,a3,audi,19890,65442.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.9140023411503698,1,208
top_price_plus_good_price,HistGradientBoosting,2798,audi,a3,audi,35980,6580.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.9139069560276476,1,209
top_price_plus_good_price,HistGradientBoosting,1367,audi,a3,audi,22950,23932.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.9136421916599785,1,210
top_price_plus_good_price,HistGradientBoosting,2101,audi,a3,audi,22700,48900.0,2.0,150.0,petrol,germany,good-price,0,1,0.4,0.9132588910690519,1,211
top_price_plus_good_price,HistGradientBoosting,2335,audi,a3,audi,22698,24898.0,2.0,110.0,petrol,germany,fair-price,0,0,0.4,0.9132280583303619,1,212
top_price_plus_good_price,HistGradientBoosting,1216,audi,a3,audi,19440,49890.0,4.0,110.0,petrol,germany,top-price,1,1,0.4,0.9130062953571486,1,213
top_price_plus_good_price,HistGradientBoosting,2120,audi,a3,audi,21990,20456.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.9128457209841935,1,214
top_price_plus_good_price,HistGradientBoosting,2656,audi,a3,audi,36630,7986.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9126573573992697,1,215
top_price_plus_good_price,HistGradientBoosting,2336,audi,a3,audi,31550,26070.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.9126258051839684,1,216
top_price_plus_good_price,HistGradientBoosting,2329,audi,a3,audi,25180,48056.0,1.0,116.0,diesel,germany,top-price,1,1,0.4,0.9125090420036263,1,217
top_price_plus_good_price,HistGradientBoosting,357,audi,a3,audi,1990,164820.0,18.0,160.0,petrol,germany,top-price,1,1,0.4,0.9124690371071519,1,218
top_price_plus_good_price,HistGradientBoosting,857,audi,a3,audi,17221,66600.0,6.0,150.0,petrol,germany,top-price,1,1,0.4,0.9118818846607124,1,219
top_price_plus_good_price,HistGradientBoosting,626,audi,a3,audi,13000,119000.0,9.0,150.0,petrol,germany,top-price,1,1,0.4,0.9114412468110907,1,220
top_price_plus_good_price,HistGradientBoosting,386,audi,a3,audi,16950,72000.0,6.0,150.0,petrol,germany,top-price,1,1,0.4,0.9114342603576397,1,221
top_price_plus_good_price,HistGradientBoosting,1065,audi,a3,audi,22900,19000.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.911405010838701,1,222
top_price_plus_good_price,HistGradientBoosting,2933,audi,a3,audi,29350,22068.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9113285569369018,1,223
top_price_plus_good_price,HistGradientBoosting,879,audi,a3,audi,14900,58800.0,6.0,131.0,c,germany,good-price,0,1,0.4,0.911249912795135,1,224
top_price_plus_good_price,HistGradientBoosting,338,audi,a3,audi,35980,2961.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.911033197829437,1,225
top_price_plus_good_price,HistGradientBoosting,136,audi,a3,audi,32990,4566.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9103275977254095,1,226
top_price_plus_good_price,HistGradientBoosting,2632,audi,a3,audi,32990,4566.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9103275977254095,1,227
top_price_plus_good_price,HistGradientBoosting,3328,audi,a3,audi,29470,27046.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9099510095204402,1,228
top_price_plus_good_price,HistGradientBoosting,1753,audi,a3,audi,21860,67000.0,2.0,116.0,diesel,germany,top-price,1,1,0.4,0.9092434662515602,1,229
top_price_plus_good_price,HistGradientBoosting,2820,audi,a3,audi,33490,11438.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9091046991539651,1,230
top_price_plus_good_price,HistGradientBoosting,3308,audi,a3,audi,32990,19545.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9090659003082053,1,231
top_price_plus_good_price,HistGradientBoosting,1013,audi,a3,audi,19900,43500.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.9084367875328084,1,232
top_price_plus_good_price,HistGradientBoosting,712,audi,a3,audi,16980,96500.0,6.0,150.0,petrol,germany,good-price,0,1,0.4,0.9080889306848335,1,233
top_price_plus_good_price,HistGradientBoosting,2347,audi,a3,audi,33450,15170.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.9080761529843085,1,234
top_price_plus_good_price,HistGradientBoosting,1043,audi,a3,audi,16650,88900.0,7.0,150.0,petrol,germany,top-price,1,1,0.4,0.9076628386315231,1,235
top_price_plus_good_price,HistGradientBoosting,3217,audi,a3,audi,22860,51900.0,2.0,116.0,diesel,germany,good-price,0,1,0.4,0.9075533916347014,1,236
top_price_plus_good_price,HistGradientBoosting,3312,audi,a3,audi,22860,50700.0,2.0,116.0,diesel,germany,good-price,0,1,0.4,0.9075533916347014,1,237
top_price_plus_good_price,HistGradientBoosting,2472,audi,a3,audi,22950,23067.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.9075330735099587,1,238
top_price_plus_good_price,HistGradientBoosting,61,audi,a3,audi,20990,64791.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.9073708241993952,1,239
top_price_plus_good_price,HistGradientBoosting,1128,audi,a3,audi,20990,64791.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.9073708241993952,1,240
top_price_plus_good_price,HistGradientBoosting,1131,audi,a3,audi,8900,187341.0,11.0,150.0,petrol,germany,good-price,0,1,0.4,0.906988967593554,1,241
top_price_plus_good_price,HistGradientBoosting,1103,audi,a3,audi,22950,26131.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.9067798613296583,1,242
top_price_plus_good_price,HistGradientBoosting,2388,audi,a3,audi,36740,7724.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9060698263555961,1,243
top_price_plus_good_price,HistGradientBoosting,1709,audi,a3,audi,35540,8537.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9060688603754824,1,244
top_price_plus_good_price,HistGradientBoosting,1272,audi,a3,audi,17400,74000.0,6.0,150.0,petrol,germany,top-price,1,1,0.4,0.905822692476464,1,245
top_price_plus_good_price,HistGradientBoosting,2398,audi,a3,audi,30440,17318.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9052294180126632,1,246
top_price_plus_good_price,HistGradientBoosting,634,audi,a3,audi,1900,172144.0,18.0,160.0,petrol,germany,good-price,0,1,0.4,0.9051135595671863,1,247
top_price_plus_good_price,HistGradientBoosting,1362,audi,a3,audi,28990,23190.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.905031861728321,1,248
top_price_plus_good_price,HistGradientBoosting,2535,audi,a3,audi,24980,52076.0,1.0,116.0,diesel,germany,top-price,1,1,0.4,0.904723823593463,1,249
top_price_plus_good_price,HistGradientBoosting,2863,audi,a3,audi,31980,27248.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.9041806334997737,1,250
top_price_plus_good_price,HistGradientBoosting,2136,audi,a3,audi,33449,7700.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.9041668604605256,1,251
top_price_plus_good_price,HistGradientBoosting,3023,audi,a3,audi,30990,8481.0,0.0,116.0,petrol,germany,good-price,0,1,0.4,0.9040766204717137,1,252
top_price_plus_good_price,HistGradientBoosting,2053,audi,a3,audi,20700,65200.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.9039171809943246,1,253
top_price_plus_good_price,HistGradientBoosting,76,audi,a3,audi,22990,37099.0,2.0,150.0,petrol,germany,top-price,1,1,0.4,0.903748136071296,1,254
top_price_plus_good_price,HistGradientBoosting,1416,audi,a3,audi,22990,37099.0,2.0,150.0,petrol,germany,top-price,1,1,0.4,0.903748136071296,1,255
top_price_plus_good_price,HistGradientBoosting,650,audi,a3,audi,8900,189000.0,11.0,150.0,diesel,germany,good-price,0,1,0.4,0.9034560248679706,1,256
top_price_plus_good_price,HistGradientBoosting,678,audi,a3,audi,13800,85000.0,7.0,116.0,diesel,germany,top-price,1,1,0.4,0.9034230466805041,1,257
top_price_plus_good_price,HistGradientBoosting,733,audi,a3,audi,9490,170000.0,12.0,150.0,diesel,germany,top-price,1,1,0.4,0.9029653893208156,1,258
top_price_plus_good_price,HistGradientBoosting,1732,audi,a3,audi,22780,62288.0,2.0,116.0,diesel,germany,top-price,1,1,0.4,0.9028586782777466,1,259
top_price_plus_good_price,HistGradientBoosting,2901,audi,a3,audi,34280,24029.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.9027419438460151,1,260
top_price_plus_good_price,HistGradientBoosting,609,audi,a3,audi,2000,185000.0,19.0,200.0,petrol,germany,top-price,1,1,0.4,0.9024795796092401,1,261
top_price_plus_good_price,HistGradientBoosting,2909,audi,a3,audi,31980,27475.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.9022009304612485,1,262
top_price_plus_good_price,HistGradientBoosting,102,audi,a3,audi,34880,9079.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.901647375989739,1,263
top_price_plus_good_price,HistGradientBoosting,1956,audi,a3,audi,34880,9079.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.901647375989739,1,264
top_price_plus_good_price,HistGradientBoosting,2627,audi,a3,audi,35950,5710.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.9014352708042228,1,265
top_price_plus_good_price,HistGradientBoosting,2295,audi,a3,audi,37990,5990.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.9013955084097117,1,266
top_price_plus_good_price,HistGradientBoosting,3175,audi,a3,audi,32950,9971.0,1.0,116.0,petrol,germany,top-price,1,1,0.4,0.9011553742473776,1,267
top_price_plus_good_price,HistGradientBoosting,701,audi,a3,audi,17400,100000.0,4.0,110.0,petrol,germany,good-price,0,1,0.4,0.9010433108409012,1,268
top_price_plus_good_price,HistGradientBoosting,2827,audi,a3,audi,31889,4400.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.9008833152964876,1,269
top_price_plus_good_price,HistGradientBoosting,30,audi,a3,audi,18450,67616.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.9002257612643034,1,270
top_price_plus_good_price,HistGradientBoosting,647,audi,a3,audi,18450,67616.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.9002257612643034,1,271
top_price_plus_good_price,HistGradientBoosting,1117,audi,a3,audi,2600,187189.0,20.0,150.0,petrol,germany,good-price,0,1,0.4,0.8999357509518562,1,272
top_price_plus_good_price,HistGradientBoosting,2852,audi,a3,audi,33370,18080.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8999042861824839,1,273
top_price_plus_good_price,HistGradientBoosting,2509,audi,a3,audi,20790,78700.0,4.0,116.0,diesel,germany,good-price,0,1,0.4,0.8995506835060794,1,274
top_price_plus_good_price,HistGradientBoosting,2624,audi,a3,audi,31390,7986.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.8990074421825255,1,275
top_price_plus_good_price,HistGradientBoosting,3242,audi,a3,audi,31400,7930.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.8990074421825255,1,276
top_price_plus_good_price,HistGradientBoosting,143,audi,a3,audi,24480,56924.0,1.0,116.0,diesel,germany,top-price,1,1,0.4,0.8985709344180878,1,277
top_price_plus_good_price,HistGradientBoosting,2758,audi,a3,audi,24480,56924.0,1.0,116.0,diesel,germany,top-price,1,1,0.4,0.8985709344180878,1,278
top_price_plus_good_price,HistGradientBoosting,2086,audi,a3,audi,19480,131646.0,5.0,184.0,diesel,germany,good-price,0,1,0.4,0.8985125247029458,1,279
top_price_plus_good_price,HistGradientBoosting,2876,audi,a3,audi,34990,19182.0,0.0,150.0,diesel,germany,top-price,1,1,0.4,0.8982779250817113,1,280
top_price_plus_good_price,HistGradientBoosting,1228,audi,a3,audi,15990,100000.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.8980114152446879,1,281
top_price_plus_good_price,HistGradientBoosting,2847,audi,a3,audi,33950,11383.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8974336091433007,1,282
top_price_plus_good_price,HistGradientBoosting,1712,audi,a3,audi,20780,50878.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.8973030779316473,1,283
top_price_plus_good_price,HistGradientBoosting,2276,audi,a3,audi,30940,9978.0,0.0,116.0,petrol,germany,good-price,0,1,0.4,0.8969476146678904,1,284
top_price_plus_good_price,HistGradientBoosting,2162,audi,a3,audi,21990,27336.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.8950669697868641,1,285
top_price_plus_good_price,HistGradientBoosting,1587,audi,a3,audi,17200,88000.0,7.0,150.0,diesel,germany,good-price,0,1,0.4,0.8950637127253889,1,286
top_price_plus_good_price,HistGradientBoosting,1491,audi,a3,audi,20880,80870.0,4.0,116.0,diesel,germany,top-price,1,1,0.4,0.8939776218544917,1,287
top_price_plus_good_price,HistGradientBoosting,2194,audi,a3,audi,26640,19700.0,1.0,116.0,diesel,germany,good-price,0,1,0.4,0.8937417852582863,1,288
top_price_plus_good_price,HistGradientBoosting,1667,audi,a3,audi,17661,66665.0,6.0,150.0,petrol,germany,good-price,0,1,0.4,0.8934546925843967,1,289
top_price_plus_good_price,HistGradientBoosting,162,audi,a3,audi,25990,10748.0,1.0,116.0,petrol,germany,top-price,1,1,0.4,0.8932536803550307,1,290
top_price_plus_good_price,HistGradientBoosting,3075,audi,a3,audi,25990,10748.0,1.0,116.0,petrol,germany,top-price,1,1,0.4,0.8932536803550307,1,291
top_price_plus_good_price,HistGradientBoosting,2810,audi,a3,audi,34890,7900.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8929165281137815,1,292
top_price_plus_good_price,HistGradientBoosting,1270,audi,a3,audi,22750,12488.0,2.0,110.0,petrol,germany,good-price,0,1,0.4,0.8928134953280262,1,293
top_price_plus_good_price,HistGradientBoosting,3300,audi,a3,audi,38430,4640.0,0.0,150.0,diesel,germany,good-price,0,1,0.4,0.8926566598943388,1,294
top_price_plus_good_price,HistGradientBoosting,1727,audi,a3,audi,22677,61007.0,3.0,150.0,2,germany,top-price,1,1,0.4,0.8924548491939477,1,295
top_price_plus_good_price,HistGradientBoosting,1476,audi,a3,audi,24780,31136.0,3.0,150.0,diesel,germany,top-price,1,1,0.4,0.8920929481157873,1,296
top_price_plus_good_price,HistGradientBoosting,2559,audi,a3,audi,30940,2320.0,1.0,150.0,petrol,germany,top-price,1,1,0.4,0.8920381720239313,1,297
top_price_plus_good_price,HistGradientBoosting,750,audi,a3,audi,18499,93000.0,4.0,110.0,petrol,germany,top-price,1,1,0.4,0.8910972961280036,1,298
top_price_plus_good_price,HistGradientBoosting,657,audi,a3,audi,3190,230000.0,17.0,140.0,diesel,germany,top-price,1,1,0.4,0.8901871500065588,1,299
top_price_plus_good_price,HistGradientBoosting,2105,audi,a3,audi,24450,26924.0,1.0,110.0,petrol,germany,good-price,0,1,0.4,0.8901380636896951,1,300
top_price_plus_good_price,HistGradientBoosting,132,audi,a3,audi,16890,45975.0,5.0,116.0,petrol,germany,top-price,1,1,0.4,0.8900910561205564,1,301
top_price_plus_good_price,HistGradientBoosting,57,audi,a3,audi,26740,6780.0,1.0,110.0,petrol,germany,top-price,1,1,0.4,0.8894667412294133,1,302
top_price_plus_good_price,HistGradientBoosting,1055,audi,a3,audi,26740,6780.0,1.0,110.0,petrol,germany,top-price,1,1,0.4,0.8894667412294133,1,303
top_price_plus_good_price,HistGradientBoosting,2259,audi,a3,audi,32950,7500.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8889543037588682,1,304
top_price_plus_good_price,HistGradientBoosting,2761,audi,a3,audi,33490,6900.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8886360876920755,1,305
top_price_plus_good_price,HistGradientBoosting,3293,audi,a3,audi,35900,3800.0,1.0,150.0,diesel,germany,good-price,0,1,0.4,0.8885063247203153,1,306
top_price_plus_good_price,HistGradientBoosting,981,audi,a3,audi,9190,112436.0,12.0,122.0,petrol,germany,good-price,0,1,0.4,0.8884173025618215,1,307
top_price_plus_good_price,HistGradientBoosting,1072,audi,a3,audi,10300,133150.0,12.0,179.0,petrol,germany,top-price,1,1,0.4,0.8881348171506247,1,308
top_price_plus_good_price,HistGradientBoosting,98,audi,a3,audi,16980,98460.0,7.0,150.0,petrol,germany,good-price,0,1,0.4,0.8877382577371148,1,309
top_price_plus_good_price,HistGradientBoosting,1904,audi,a3,audi,16980,98460.0,7.0,150.0,petrol,germany,good-price,0,1,0.4,0.8877382577371148,1,310
top_price_plus_good_price,HistGradientBoosting,1124,audi,a3,audi,16600,109800.0,5.0,150.0,petrol,germany,top-price,1,1,0.4,0.8874409370796776,1,311
top_price_plus_good_price,HistGradientBoosting,2435,audi,a3,audi,32980,27296.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8866619970661903,1,312
top_price_plus_good_price,HistGradientBoosting,2714,audi,a3,audi,32980,27296.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8866619970661903,1,313
top_price_plus_good_price,HistGradientBoosting,898,audi,a3,audi,11000,157000.0,8.0,116.0,diesel,germany,top-price,1,1,0.4,0.8861726145776962,1,314
top_price_plus_good_price,HistGradientBoosting,28,audi,a3,audi,23990,21600.0,1.0,110.0,petrol,germany,top-price,1,1,0.4,0.886055466611747,1,315
top_price_plus_good_price,HistGradientBoosting,579,audi,a3,audi,23990,21600.0,1.0,110.0,petrol,germany,top-price,1,1,0.4,0.886055466611747,1,316
top_price_plus_good_price,HistGradientBoosting,3107,audi,a3,audi,33950,14927.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8855759332209538,1,317
top_price_plus_good_price,HistGradientBoosting,2302,audi,a3,audi,26790,26823.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.8848029506397608,1,318
top_price_plus_good_price,HistGradientBoosting,68,audi,a3,audi,17200,100787.0,3.0,110.0,petrol,germany,top-price,1,1,0.4,0.8842568515634451,1,319
top_price_plus_good_price,HistGradientBoosting,1275,audi,a3,audi,17200,100787.0,3.0,110.0,petrol,germany,top-price,1,1,0.4,0.8842568515634451,1,320
top_price_plus_good_price,HistGradientBoosting,299,audi,a3,audi,22490,45062.0,3.0,150.0,petrol,germany,good-price,0,1,0.4,0.883592345635635,1,321
top_price_plus_good_price,HistGradientBoosting,1465,audi,a3,audi,22009,45700.0,3.0,150.0,petrol,germany,top-price,1,1,0.4,0.883592345635635,1,322
top_price_plus_good_price,HistGradientBoosting,2904,audi,a3,audi,29980,3000.0,0.0,116.0,petrol,germany,fair-price,0,0,0.4,0.8834280934981991,1,323
top_price_plus_good_price,HistGradientBoosting,1769,audi,a3,audi,33540,9133.0,0.0,116.0,petrol,germany,top-price,1,1,0.4,0.8832928307157539,1,324
top_price_plus_good_price,HistGradientBoosting,227,audi,a3,audi,27890,13441.0,1.0,116.0,diesel,germany,good-price,0,1,0.4,0.8827579428622933,1,325
top_price_plus_good_price,HistGradientBoosting,1409,audi,a3,audi,20900,81610.0,4.0,150.0,petrol,germany,top-price,1,1,0.4,0.8826302556172495,1,326
top_price_plus_good_price,HistGradientBoosting,3047,audi,a3,audi,25180,49779.0,1.0,116.0,diesel,germany,top-price,1,1,0.4,0.8825657539466313,1,327
top_price_plus_good_price,HistGradientBoosting,1387,audi,a3,audi,17777,79000.0,6.0,150.0,petrol,germany,top-price,1,1,0.4,0.8825503883164572,1,328
top_price_plus_good_price,HistGradientBoosting,886,audi,a3,audi,16900,154900.0,6.0,190.0,petrol,germany,good-price,0,1,0.4,0.8823727340848295,1,329
top_price_plus_good_price,HistGradientBoosting,2684,audi,a3,audi,32980,22829.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.882258786141482,1,330
top_price_plus_good_price,HistGradientBoosting,4,audi,a3,audi,13950,91700.0,12.0,179.0,petrol,germany,top-price,1,1,0.4,0.8821248877455272,1,331
top_price_plus_good_price,HistGradientBoosting,54,audi,a3,audi,13950,91700.0,12.0,179.0,petrol,germany,top-price,1,1,0.4,0.8821248877455272,1,332
top_price_plus_good_price,HistGradientBoosting,233,audi,a3,audi,35250,8636.0,1.0,150.0,petrol,germany,top-price,1,1,0.4,0.8817717594917512,1,333
top_price_plus_good_price,HistGradientBoosting,2374,audi,a3,audi,34990,8613.0,1.0,150.0,petrol,germany,top-price,1,1,0.4,0.8817717594917512,1,334
top_price_plus_good_price,HistGradientBoosting,2772,audi,a3,audi,36400,10424.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8817300415277661,1,335
top_price_plus_good_price,HistGradientBoosting,2739,audi,a3,audi,21860,69700.0,2.0,116.0,diesel,germany,good-price,0,1,0.4,0.8814047822553911,1,336
top_price_plus_good_price,HistGradientBoosting,1213,audi,a3,audi,8400,110800.0,14.0,105.0,petrol,germany,good-price,0,1,0.4,0.880712768018767,1,337
top_price_plus_good_price,HistGradientBoosting,191,audi,a3,audi,26950,23369.0,0.0,116.0,petrol,germany,good-price,0,1,0.4,0.8804862868725878,1,338
top_price_plus_good_price,HistGradientBoosting,3094,audi,a3,audi,33950,5550.0,0.0,116.0,petrol,germany,good-price,0,1,0.4,0.879964717498012,1,339
top_price_plus_good_price,HistGradientBoosting,1133,audi,a3,audi,21900,44000.0,4.0,150.0,2,germany,top-price,1,1,0.4,0.8798658718397699,1,340
top_price_plus_good_price,HistGradientBoosting,65,audi,a3,audi,22999,43419.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.8793304764253286,1,341
top_price_plus_good_price,HistGradientBoosting,85,audi,a3,audi,22999,46000.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.8793304764253286,1,342
top_price_plus_good_price,HistGradientBoosting,1236,audi,a3,audi,22999,43419.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.8793304764253286,1,343
top_price_plus_good_price,HistGradientBoosting,1584,audi,a3,audi,22999,46000.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.8793304764253286,1,344
top_price_plus_good_price,HistGradientBoosting,1602,audi,a3,audi,22999,46000.0,5.0,150.0,petrol,germany,good-price,0,1,0.4,0.8793304764253286,1,345
top_price_plus_good_price,HistGradientBoosting,649,audi,a3,audi,3300,231000.0,18.0,140.0,diesel,germany,top-price,1,1,0.4,0.8791900686523684,1,346
top_price_plus_good_price,HistGradientBoosting,403,audi,a3,audi,7999,108400.0,12.0,105.0,petrol,germany,good-price,0,1,0.4,0.8785775046870968,1,347
top_price_plus_good_price,HistGradientBoosting,2355,audi,a3,audi,34880,9366.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8785167406382169,1,348
top_price_plus_good_price,HistGradientBoosting,3190,audi,a3,audi,34990,8179.0,1.0,150.0,petrol,germany,top-price,1,1,0.4,0.8781007218465052,1,349
top_price_plus_good_price,HistGradientBoosting,681,audi,a3,audi,9750,206277.0,11.0,184.0,diesel,germany,top-price,1,1,0.4,0.8780772398127018,1,350
top_price_plus_good_price,HistGradientBoosting,2195,audi,a3,audi,20400,81000.0,4.0,150.0,petrol,germany,good-price,0,1,0.4,0.8780165120503912,1,351
top_price_plus_good_price,HistGradientBoosting,313,audi,a3,audi,22990,26955.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.8779950070308138,1,352
top_price_plus_good_price,HistGradientBoosting,1573,audi,a3,audi,22849,8133.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.877929290626075,1,353
top_price_plus_good_price,HistGradientBoosting,2828,audi,a3,audi,33980,8100.0,0.0,150.0,petrol,germany,top-price,1,1,0.4,0.8777259911480015,1,354
top_price_plus_good_price,HistGradientBoosting,1171,audi,a3,audi,21370,23401.0,2.0,110.0,petrol,germany,top-price,1,1,0.4,0.8776320897705416,1,355
top_price_plus_good_price,HistGradientBoosting,29,audi,a3,audi,21950,43288.0,3.0,150.0,petrol,germany,top-price,1,1,0.4,0.8773306505962505,1,356
top_price_plus_good_price,HistGradientBoosting,631,audi,a3,audi,21950,43288.0,3.0,150.0,petrol,germany,top-price,1,1,0.4,0.8773306505962505,1,357
top_price_plus_good_price,HistGradientBoosting,885,audi,a3,audi,16000,98000.0,7.0,150.0,petrol,germany,top-price,1,1,0.4,0.8769730317740231,1,358
top_price_plus_good_price,HistGradientBoosting,2288,audi,a3,audi,14982,92714.0,9.0,179.0,petrol,germany,good-price,0,1,0.4,0.8767899603926556,1,359
top_price_plus_good_price,HistGradientBoosting,3249,audi,a3,audi,33950,15542.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8767240438914032,1,360
top_price_plus_good_price,HistGradientBoosting,1434,audi,a3,audi,23880,29256.0,4.0,116.0,diesel,germany,good-price,0,1,0.4,0.8767096151950556,1,361
top_price_plus_good_price,HistGradientBoosting,1823,audi,a3,audi,35570,5075.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.8766978129237097,1,362
top_price_plus_good_price,HistGradientBoosting,468,audi,a3,audi,12990,90195.0,12.0,200.0,petrol,germany,good-price,0,1,0.4,0.8765751252585949,1,363
top_price_plus_good_price,HistGradientBoosting,518,audi,a3,audi,26600,15600.0,1.0,116.0,petrol,germany,top-price,1,1,0.4,0.8765749060889871,1,364
top_price_plus_good_price,HistGradientBoosting,828,audi,a3,audi,9500,220000.0,9.0,150.0,diesel,germany,top-price,1,1,0.4,0.8764762796905332,1,365
top_price_plus_good_price,HistGradientBoosting,130,audi,a3,audi,33980,10550.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.876347775488989,1,366
top_price_plus_good_price,HistGradientBoosting,2517,audi,a3,audi,33980,10550.0,1.0,150.0,diesel,germany,top-price,1,1,0.4,0.876347775488989,1,367
top_price_plus_good_price,HistGradientBoosting,1498,audi,a3,audi,16000,84907.0,7.0,150.0,petrol,germany,top-price,1,1,0.4,0.8760898880856481,1,368
top_price_plus_good_price,HistGradientBoosting,241,audi,a3,audi,33850,8500.0,0.0,150.0,petrol,germany,good-price,0,1,0.4,0.8757024162553764,1,369
top_price_plus_good_price,HistGradientBoosting,947,audi,a3,audi,13900,81500.0,7.0,110.0,c,germany,good-price,0,1,0.4,0.8755125818758955,1,370
top_price_plus_good_price,HistGradientBoosting,253,audi,a3,audi,26780,26195.0,1.0,116.0,diesel,germany,good-price,0,1,0.4,0.8754792176698221,1,371
